date,temp_avg,humidity_avg,rainfall_mm,wind_speed_kmh,severe_alert
2025-04-25,21.644183479575176,42.975388753677144,28.95702503567196,9.039900898354524,0
2025-04-26,21.90969982531076,59.02751436778307,47.01095521579253,24.392520383323916,0
2025-04-27,24.060136273869183,57.108784704655235,35.96612769023601,13.554510307086385,0
2025-04-28,33.045905774808446,73.49187692042267,3.1162751192038654,16.32172802136157,0
2025-04-29,28.76346064053366,54.090534028470536,18.936857363021943,19.052019335795254,1
2025-04-30,16.234994083355552,31.976117869790745,4.28863780436442,17.273547533537908,0
2025-05-01,15.785238420731481,46.424151530990315,43.06587980995871,11.221035381912017,0
2025-05-02,26.327784591540507,57.97174831422252,31.083135060180773,20.954131469747534,0
2025-05-03,32.74121123454415,88.46953296963834,47.819087241694284,7.203072791592538,0
2025-05-04,21.46502952001182,82.86952001726073,0.9878164592903582,16.37991669407343,0
2025-05-05,19.95543657804337,40.88436864013143,21.154368492695212,10.466344460282013,0
2025-05-06,29.96382090626158,73.39655642944626,5.218204977219737,17.315247353460364,1
2025-05-07,27.041827329396547,86.20952838088726,17.524391130995635,9.359869621687395,0
2025-05-08,26.3005468471361,30.527556782115514,8.09434116782935,20.443993104186763,0
2025-05-09,17.986023982870822,73.25674042024956,16.43968799967101,9.550726625316653,0
2025-05-10,18.519226373219713,57.56000973666944,40.963100236101454,22.80784269933665,0
2025-05-11,20.635755518480487,70.81417177698667,8.034966324135178,22.231098093404622,0
2025-05-12,19.13677869363874,66.33535641430741,23.683237847609412,12.247869040276225,0
2025-05-13,34.428894900928725,89.0799296673421,46.07915670302632,12.716405777480517,0
2025-05-14,15.372220327123147,47.32892437787207,49.93896439271532,19.030069153749807,0
2025-05-15,27.52112676858648,77.16857891215588,12.532055908754163,6.807470759449679,0
2025-05-16,25.351976497508765,44.078393298783666,46.77840853830501,6.618388243513587,0
2025-05-17,21.465024717968724,56.13647865301037,13.069434040051275,7.7264839366788625,0
2025-05-18,32.751774242079506,88.52285243804471,20.676424949179665,16.249506708997046,0
2025-05-19,28.403251550785644,75.96817776084916,43.89618061166637,7.980046096621864,1
2025-05-20,34.967087026464526,48.94927537701354,39.30880524621241,10.552345635459627,0
2025-05-21,18.373119186529706,67.16215698551699,42.874377861186765,17.938228150804157,0
2025-05-22,16.757356717356576,32.9815250101665,40.01283396522253,5.312475556734311,0
2025-05-23,17.78794534932688,45.98369499725818,11.753050250502067,8.604732159069396,0
2025-05-24,20.385819351691925,73.10342937621687,27.939755771530105,23.598613257514074,0
2025-05-25,23.33573983135912,64.2056141752995,19.262535918096095,18.271552468174264,0
2025-05-26,32.252065700038855,58.180371178606336,22.985548422418432,11.11102228446427,0
2025-05-27,20.67183532657773,71.45256360095779,7.6978151061815385,5.906068481223372,0
2025-05-28,33.30486620055365,53.90753344918956,15.788377961258526,16.72097616824854,0
2025-05-29,24.25815376809433,31.569368671944787,42.88235607110934,9.457326197848811,0
2025-05-30,27.941400370779654,56.46159741093404,44.8779204943082,24.203508774366664,0
2025-05-31,20.288154281119013,84.1277515375957,30.507654194956928,18.739219099736893,0
2025-06-01,18.120276320470758,81.39690769884727,24.91336285003764,24.48247772692212,0
2025-06-02,32.38913881316098,54.539831124570775,35.64198440746502,21.977977948231334,0
2025-06-03,17.19012361040328,31.33328644562296,30.442662511110115,14.660548303810812,0
2025-06-04,30.480426115340453,68.17843635721894,49.183750317390675,18.391262953082872,0
2025-06-05,26.61968612153715,74.47166566697187,9.504439608210163,21.242143910786,0
2025-06-06,32.22275563357698,47.65461456505649,22.452236312324082,16.563569633252463,0
2025-06-07,29.356368241963544,58.599839977174454,45.91202511427768,6.229750019364384,0
2025-06-08,20.633282042230835,89.51140771486251,45.73685299542621,14.408926277472622,0
2025-06-09,26.488551945145524,64.58058077889592,24.767342328058678,7.611466615732798,0
2025-06-10,15.261472392108946,51.064494339693994,6.740450100069073,19.29693550420341,0
2025-06-11,24.50436684744858,67.649332598408,40.747898374645125,18.612578312752042,0
2025-06-12,16.720272711440714,40.801338411845066,29.25825932516738,24.85816384104227,0
2025-06-13,23.578899956206595,41.9551423964748,38.65830079286284,17.576196035882155,0
2025-06-14,17.192236159973543,85.49548288284102,23.126181570529514,21.002758847678834,0
2025-06-15,34.1095961389083,44.352002470159846,10.19419609684133,10.365757017776652,0
2025-06-16,25.461359148154557,48.647362752944645,1.1994703739760415,11.800482705919595,0
2025-06-17,33.26435970553287,62.626634518185234,27.95691344198761,23.340485047556744,0
2025-06-18,15.447324459315317,83.98155721665637,8.052308944079478,20.1038451925149,0
2025-06-19,27.753065677637956,76.88693338314087,9.356860429891073,18.105383495952754,0
2025-06-20,21.139090038532405,32.6270352401925,21.815281547858216,10.080553851660806,0
2025-06-21,23.636579919304726,71.58178013390216,22.10385367194489,18.9715585745033,0
2025-06-22,32.461747904293794,60.243688961039574,13.719354510285264,22.735272900839025,0
2025-06-23,34.6004218951749,58.53317052014283,6.596110421173424,9.61595309789313,0
2025-06-24,19.92983908866705,71.49350200953259,47.247637591116884,19.122478958316464,0
2025-06-25,33.96506570706603,41.773922773142644,6.582030793912996,12.873879067950174,0
2025-06-26,28.774538977634382,88.88931981970319,17.538629230056475,7.3753482588124,0
2025-06-27,34.02827828714541,68.71839181634694,15.243399630372313,20.26921353067364,0
2025-06-28,26.2473399724242,51.939370476711375,43.31689484792759,8.342735783686727,1
2025-06-29,34.215125699829414,66.01213248420967,20.503122423928527,10.057925469807428,0
2025-06-30,32.84910916294867,42.98825179737722,6.202174961718216,20.658840817573846,0
2025-07-01,17.57183482450892,68.03051189129738,0.5130514202247694,19.84265571249275,0
2025-07-02,21.21579854203461,31.693028444267842,36.09748017372624,10.0836613208879,0
2025-07-03,19.861263830250238,50.47091468450197,35.72505462839251,23.819292286927343,0
2025-07-04,26.44198652100514,74.8510138048504,20.889183565661384,9.305704501543829,0
2025-07-05,31.055988630118506,78.4786709468484,6.315400015616179,24.872444299280648,0
2025-07-06,30.188228937737627,45.17516479883808,18.581690628637393,19.75799743902879,0
2025-07-07,29.534982645669533,62.36456767679919,29.494122545851543,12.850153811028054,0
2025-07-08,22.505297514711717,61.709573381347084,35.19714709034205,7.606984133249679,0
2025-07-09,17.79273763255656,55.28736278260683,3.91199462171381,11.410199103192273,0
2025-07-10,19.211671072571985,43.705978965178716,27.81537353073395,8.874770229300974,0
2025-07-11,29.833549192966654,72.19369399372637,13.80620392240688,17.436791729880383,0
2025-07-12,17.950686781191266,45.14170090473118,30.86331435668213,12.137103062759135,0
2025-07-13,19.458934098670422,84.66154422939695,32.40700614323804,10.90014522487714,1
2025-07-14,23.491053057469824,61.71007746711015,45.53018508873593,20.142663834367443,0
2025-07-15,16.44224861374926,82.22870023863732,20.518918769447996,9.611988697003662,0
2025-07-16,19.253841215402595,47.444563248249835,26.879533006765875,16.73778634851009,0
2025-07-17,17.99536254682473,78.42474937552393,13.410756138025464,8.891921856470912,1
2025-07-18,34.02643565823681,36.81981509399955,14.32785120725637,19.29597215466191,0
2025-07-19,18.830517710897784,76.00982052044361,2.3016890780681254,17.502429675051935,0
2025-07-20,32.23539420340788,53.21675099551813,14.303447114925316,20.96307030354062,0
2025-07-21,17.29596382533217,58.19940532911521,3.1914344795328953,6.369941495253579,0
2025-07-22,32.393462646050146,40.00843921557437,48.19578952929148,9.202108990100431,0
2025-07-23,26.988675725469392,31.11766131146354,31.213161768805225,8.089207211069313,0
2025-07-24,31.99411846449236,69.9718495876969,8.657428059314704,8.811224805714733,0
2025-07-25,32.34697377074715,65.2630970040251,5.838317991016756,7.060281582761014,0
2025-07-26,26.92747061334818,67.34568912417944,18.50613102387717,16.241638028721457,0
2025-07-27,33.35388306790048,45.30010548161519,15.382366230942068,16.86862814101109,1
2025-07-28,26.70896582969246,44.35664777298636,13.96273904572265,21.869795111880205,1
2025-07-29,29.25130155756751,79.81777867615486,23.40980224655106,13.354763528875253,0
2025-07-30,23.321609543376653,75.67516515559399,45.64369214882317,15.647694261488954,0
2025-07-31,33.28135388941975,50.20740695048164,28.402512720151485,24.82608118822222,0
2025-08-01,31.48325077824053,68.26834295854081,26.06157522933096,15.636901667183583,1
2025-08-02,18.33426223233855,79.68900025012883,40.3274217580529,16.47152175504032,1
2025-08-03,26.527757004093974,83.32976653307693,0.20123057984445802,24.91834829754768,0
2025-08-04,32.936546581738924,30.34837565455456,9.869283457761673,24.882587628995452,0
2025-08-05,30.861289873179018,78.80774358808345,24.809296719441804,13.48060891194574,0
2025-08-06,34.2510556132265,51.023540054815555,35.26545302610333,17.69893659205929,0
2025-08-07,19.626033738951897,73.1026970865706,24.251409746981917,14.616050156745064,0
2025-08-08,22.34919266260956,52.28408187599997,8.185799065043858,19.414309033144008,0
2025-08-09,25.143837760362626,66.37494520764089,46.49914088307882,23.76773042266783,0
2025-08-10,19.653383400545298,68.80694640036111,16.433256555272262,11.193186167465466,0
2025-08-11,22.88090510377638,54.29956625497357,39.4107840697252,21.377503408778825,0
2025-08-12,25.750784088486647,60.767119868264686,44.570666729880635,18.096978655519603,0
2025-08-13,18.826784060026814,73.5788023151501,17.322468884433324,10.603696025484346,0
2025-08-14,20.133756374051615,58.57831612169173,42.265589066505235,20.945993163639873,0
2025-08-15,17.49684999617589,30.838829105109994,35.538684158339876,13.54266038395143,1
2025-08-16,29.26762819771497,30.774251819850946,45.2140418331003,7.407943509625898,0
2025-08-17,22.23103853072266,69.67865100296362,12.565535086148882,24.868327145516187,0
2025-08-18,19.405323063675766,80.83425224733588,46.56388030691379,13.512926659446379,0
2025-08-19,25.14648298361905,77.11641225083979,3.265323833496514,15.831050947523227,0
2025-08-20,16.364986113704955,48.62401811598981,39.68356426528244,21.159234615275214,0
2025-08-21,33.46813212636789,58.267673099817266,21.783251035081637,24.217522702398668,0
2025-08-22,20.889350423145284,44.049644406100015,8.894498342648033,22.457756999206314,0
2025-08-23,32.72928696367724,89.34899464000036,3.970147755133979,15.501064156031333,0
2025-08-24,24.952401306492938,45.630386955613915,19.477375694946904,15.913921510662306,0
2025-08-25,32.003009954212814,54.975695570961996,19.46619608632605,10.617738732193258,0
2025-08-26,19.94128881579289,70.86773707945818,11.49786921534927,14.256057563181674,0
2025-08-27,18.50541204485506,82.56106017904656,10.775769917642142,23.936777643502946,0
2025-08-28,31.988236064696565,33.08854104402819,19.9757149023408,19.538818878773125,0
2025-08-29,19.25847764743422,48.06118056162728,20.505694160257864,5.237539814830658,0
2025-08-30,29.9239069859916,64.13915087786762,22.118239958159613,7.33013563645482,0
2025-08-31,21.891675893192648,67.09878488257101,43.4379693363884,23.4762253991571,0
2025-09-01,29.96387452870323,34.201646309991645,30.562725321137872,21.974386578552284,0
2025-09-02,33.1529253197666,69.8447242705244,1.0216583035762505,14.723289314967937,0
2025-09-03,34.63276862574586,61.68386193651446,25.954962088109184,17.339565617345173,0
2025-09-04,22.19618954537267,79.65764276172868,38.12256479928773,10.792920207614499,0
2025-09-05,22.350516692810924,43.33135057249804,2.820715332225859,20.856615042008478,0
2025-09-06,34.627754735697096,41.701619101312566,21.13039396370533,17.066348937788796,0
2025-09-07,32.23056260596077,77.60023331567734,22.560507162878352,18.896514109118304,0
2025-09-08,15.901839438227562,72.23214773637699,47.701022616788784,12.498196760179958,0
2025-09-09,26.46899972453041,77.50040163466048,23.78419768914802,13.608760130229612,0
2025-09-10,18.624895430968767,76.91604846168477,37.49501313311011,9.153641659289136,0
2025-09-11,34.88025072186437,36.24004054982764,15.145102260452642,23.961050858417437,1
2025-09-12,17.778460247419474,46.71498283794905,38.965332559421576,23.931140407731487,0
2025-09-13,26.18695225085733,45.60510816818678,16.13311832486703,21.35502494479808,0
2025-09-14,28.303967400583662,86.07523688501038,21.50117936725049,23.71110238398368,0
2025-09-15,33.741293093081126,59.24799444302073,23.974113890584892,18.306561051607574,0
2025-09-16,31.94516623288374,36.663427962001045,46.31814847090057,9.693037386061496,0
2025-09-17,19.91509542655566,47.374674355801126,2.6726773902433774,20.204210443849824,0
2025-09-18,26.45247902585009,82.31409891098829,9.843357550540361,11.505524184834048,0
2025-09-19,34.07147915811767,80.8239826899188,35.28713730987519,13.809633785968282,0
2025-09-20,29.714336942098754,84.02036900643225,28.878882994098436,10.487003277107394,0
2025-09-21,28.766726967597876,53.3117263642212,12.576569520748793,13.472438354425393,1
2025-09-22,30.09802158562313,68.4804576893998,14.46004437455024,18.5863473131339,0
2025-09-23,21.450123779756396,46.69043519251942,18.365474280433997,7.212211226100596,0
2025-09-24,29.585045388064724,40.84951986914243,22.517347466516423,7.1041385798603285,1
2025-09-25,19.65709502893832,31.314064555582075,40.9013661626389,18.67540024176284,1
2025-09-26,23.56205541815507,43.40645698136097,0.6907738235981287,20.59162333549215,0
2025-09-27,32.79857634377013,66.26244821353637,44.90098706067392,16.0293336942473,0
2025-09-28,15.379422929815034,84.25261881640756,20.651355581576407,8.632820281349309,0
2025-09-29,23.286373005046933,38.00523319292651,11.524875878320657,13.615136967219767,0
2025-09-30,20.336435334781193,85.08069365792652,25.42063497636726,20.163510447680288,0
2025-10-01,18.971792329872187,50.72311409230328,32.98350213497891,18.714662031049997,0
2025-10-02,31.771508429450247,55.60970445685925,2.2376109596801754,7.197309556387401,0
2025-10-03,28.929971456899562,51.89871242812481,35.78886758330413,24.3829436191649,0
2025-10-04,17.252654408229635,54.516488395182236,38.03805937919312,9.46727761772673,0
2025-10-05,24.88926653002379,45.551588951259916,8.309114216170965,9.407790091609094,0
2025-10-06,24.338115436542225,71.91628069868631,8.394071418845146,14.197144954909117,1
2025-10-07,17.85055588058817,75.49098661621002,10.189227727043843,11.54486258000097,0
2025-10-08,30.995254019824166,79.3867734511359,39.831435603365186,24.67971977288788,0
2025-10-09,22.333479429083994,50.47737500159802,13.600152796559456,6.529795465082639,0
2025-10-10,30.238755503207887,75.87761346166769,39.79679190271773,11.12878381846555,0
2025-10-11,18.84125230164425,68.2605214486089,27.02619294694245,12.65444320854592,0
2025-10-12,21.301469232276645,87.47496521042356,38.358566508590435,14.86917987443881,0
2025-10-13,16.90341895405332,55.48711000191285,27.683652083980544,5.328128574538975,0
2025-10-14,17.869585394912164,89.53858367300128,16.788444960589537,6.647242636165611,1
2025-10-15,32.66366980705466,74.42364180047228,45.53570713290291,10.156192854596231,0
2025-10-16,17.182252883711552,76.57666529753985,35.76478309287321,16.08004163371192,0
2025-10-17,16.914624145718864,31.54229160657966,24.202740125783578,20.355431403869446,0
2025-10-18,33.8075462167332,59.843901080165786,31.87142381876347,18.729906976298984,0
2025-10-19,27.918069193215352,61.700202738721515,30.79216779344965,16.34049825445221,0
2025-10-20,17.01831967108839,32.436006115235976,17.905810825213504,12.944656794553186,0
2025-10-21,34.43433478132103,48.7278734094333,21.188587338976088,22.413890045123075,0
2025-10-22,17.94200021006594,87.33865083766777,15.912838881656032,14.19545086516521,0
2025-10-23,30.326914505708558,55.566686181608134,49.97590657077265,10.985056112178599,0
2025-10-24,15.69702723279173,41.202119073498444,29.003222699219467,17.586702297041146,0
2025-10-25,27.49083594679623,60.80032242158449,4.602766054873114,18.842299931726178,1
2025-10-26,25.934077442057916,32.02593463322791,25.95535918508178,12.969404897177109,0
2025-10-27,19.160076208506023,60.95932199825144,2.4980982335919943,5.562865620918291,0
2025-10-28,27.862922854408325,65.65609836180528,14.432602415648294,6.882630004734212,0
2025-10-29,27.34105986354777,51.46166175318037,22.29805579880916,21.911977837873234,0
2025-10-30,30.967034309279533,75.75457188561357,26.713524330095595,6.130958423706159,0
2025-10-31,32.51748117200891,38.14284462006032,48.80906998641274,16.840393340842645,1
2025-11-01,25.20209881307132,82.69100459284181,49.1110861902076,8.674187708987837,0
2025-11-02,24.805903869683227,87.32669462342521,4.9034684953177194,9.578525824883542,0
2025-11-03,27.431915418893954,30.074071476173312,26.906633638144463,10.466679194723623,0
2025-11-04,29.584151784596262,80.56329960258955,40.8554697596057,5.765827723940409,0
2025-11-05,22.123423448837492,60.36630893444001,11.885641012637738,8.544705482805847,0
2025-11-06,25.092837667324567,57.684338030311004,37.52815492942358,18.00999969027881,1
2025-11-07,26.702083716463466,44.32074641246287,43.93095278524897,14.9743427241601,0
2025-11-08,34.76756167671822,56.83950246669819,33.12436980177293,20.946581714778716,0
2025-11-09,26.75424392911833,87.02562897780825,16.385167442255945,6.22484213102987,0
2025-11-10,19.483731014845134,42.64725803726302,46.15661596702863,22.77796592503262,0
2025-11-11,26.759797164805214,40.74247430704574,44.17600468370844,24.927970637989457,0
2025-11-12,31.389991658980364,44.513778243566875,35.79126593970188,5.31479944497566,0
2025-11-13,32.14807360022382,63.11005166023599,18.183405671858655,24.352801310798665,1
2025-11-14,31.005009091860234,85.817988925998,39.59481811973997,9.7172542594204,0
2025-11-15,32.76418830577684,64.43289544591545,15.80544907510706,18.85086276412074,0
2025-11-16,21.69532683758255,44.60894859634925,12.647642566678535,10.849668862098525,0
2025-11-17,25.15141241905324,56.42713891927572,25.750669345564052,15.43625757495041,0
2025-11-18,30.591821920150878,53.42400790714474,49.85676125006254,15.208370196723315,0
2025-11-19,20.288999015181968,32.79416819174624,40.21609707170605,12.222109588981443,0
2025-11-20,22.43162875703402,60.638510911743516,36.48963660591619,19.350935365766674,0
2025-11-21,31.623113091120242,37.56038319802043,22.600637334698863,16.992729637266287,0
2025-11-22,30.401712992409664,80.5346425250325,15.597500459290803,15.165540078863513,0
2025-11-23,34.42399135832178,62.937774557753805,42.795038157525795,24.656786238365132,0
2025-11-24,34.919481170293004,80.67638895704255,28.386638999050962,23.800186523746525,1
2025-11-25,19.81489093942758,87.36268124268247,40.66274755609495,24.10871691587323,0
2025-11-26,33.008999723473465,86.59129744501658,24.38768547854893,22.62647919606576,0
2025-11-27,16.890310027001384,36.02576005845322,37.69787470060501,10.103106775087596,0
2025-11-28,29.19600417928111,86.68902429300041,43.38705293358474,11.999520619563619,0
2025-11-29,19.40198775351102,77.7448324673706,19.569501323499978,9.621092390910157,0
2025-11-30,21.006223138451254,76.65948631564746,0.6784784952007961,24.72353774445693,0
2025-12-01,33.92642355329083,35.407712416090526,12.746328301045452,8.053237395269823,0
2025-12-02,20.263024734684237,40.770882137015946,45.745752054220446,12.330235111178112,0
2025-12-03,28.463557383212606,88.5098027948861,34.37711302761455,8.980888494387129,0
2025-12-04,18.562570157265124,42.802209429317664,36.86093582184702,9.469076243685064,0
2025-12-05,16.867799551409753,40.14319981004404,16.26443071327107,9.941757696064231,0
2025-12-06,21.786340506877288,51.74109712256807,35.06364923374976,17.79341351119908,1
2025-12-07,27.483922015789624,84.80137185209341,32.31410727047126,6.520987403830556,1
2025-12-08,19.958902875081623,58.571607813393335,8.918683173851448,16.450597472475682,0
2025-12-09,21.003375973433478,85.2350231453452,48.434538871532226,21.385724725682064,0
2025-12-10,29.174596372129102,50.06032682491414,17.701279667387,20.330475532088617,0
2025-12-11,17.05592045962738,43.59171871361996,16.464348692002112,8.02343396564651,0
2025-12-12,23.93810183607015,59.71218053106213,18.4580772115099,23.294634695576104,0
2025-12-13,33.83469059764448,66.92861341571331,4.585980766038467,20.401807628095483,0
2025-12-14,22.9394332482845,53.48993991681337,31.248175854660794,5.106050218656922,0
2025-12-15,23.684020559548784,50.76183057567191,11.93121218731984,19.747472670791723,0
2025-12-16,29.76408607214578,43.0835570863948,40.165637819209046,19.74843357243997,0
2025-12-17,30.580230440656937,46.500405973306286,19.707809006697293,14.936321610799695,0
2025-12-18,30.39212779561049,70.38707778913805,22.9279241145326,5.919648320127444,0
2025-12-19,34.95734049827144,52.19241231682067,32.321102705777946,16.59811876564699,0
2025-12-20,16.429021749741146,34.78542250326171,38.09355669768696,20.314935200686186,0
2025-12-21,34.64506569265998,38.289323397152074,11.555765242405586,10.417481106420013,0
2025-12-22,34.00379233994798,52.34275130346664,48.314716485907304,18.341364365035748,0
2025-12-23,32.04277800519116,85.47014579087171,31.116077298334062,12.078523900887639,0
2025-12-24,24.082511517040835,52.74181569875881,0.2819311750193787,16.477096658044623,0
2025-12-25,32.41804743267849,33.63852464710052,20.781110496177558,12.691314988632493,0
2025-12-26,19.416648246121902,55.07965547280095,21.840891031537712,11.075229320355582,0
2025-12-27,30.833116707756606,70.12905563760995,40.45824879871985,22.11828950864089,0
2025-12-28,18.704766062421083,65.61576809689325,15.256988706025194,20.076765183707533,0
2025-12-29,31.307240069423592,46.72817774316181,16.561325814748173,11.90898267946298,0
2025-12-30,27.290582665281136,71.28533538292164,3.5247046426283957,13.692632832304179,0
2025-12-31,16.96062559027051,67.83746243191995,14.177301226290739,18.83406835750692,0
2026-01-01,32.90639110714451,40.330378129738115,35.8480850742925,21.221575611810184,0
2026-01-02,26.55914390910489,39.7287002140947,31.73784597799098,18.68682525649425,0
2026-01-03,28.124965562742293,62.830984924076446,4.069704400394702,15.818631613652768,0
2026-01-04,20.6702007130322,69.56631366696622,5.734694605739149,24.087716638625434,0
2026-01-05,32.43271007845613,87.71463509161563,18.8462981962554,20.482872394831272,1
2026-01-06,25.90401470307127,55.315837843906785,37.18788810705049,7.311837207825773,0
2026-01-07,23.42240568583007,75.8963543803148,41.645913906431495,16.16278197584038,0
2026-01-08,25.68563490456635,36.99124483748258,0.7312021505008703,13.19113282791303,0
2026-01-09,29.06626162935553,83.37654163893883,16.450528865370035,20.898712735815874,0
2026-01-10,28.900957513985404,67.98645248393039,21.21309318142875,5.893260677148639,0
2026-01-11,22.151542019156253,67.74181988107483,45.55664053952283,13.214471399248563,0
2026-01-12,22.70516560212521,38.54655802994613,25.070327885472143,11.365526306869718,0
2026-01-13,26.244763856768543,32.37502377155388,13.485038262284188,7.823719691594366,0
2026-01-14,33.48814241433976,72.08694827907718,19.50235325819224,12.576082306391442,0
2026-01-15,29.908605339319507,37.023387537875195,21.82172207473736,18.45600556368958,0
2026-01-16,22.808299707311132,37.61820896903596,33.49979367646392,12.233557700650525,1
2026-01-17,21.740652531035224,41.2500087808191,2.0543891483712606,16.600131507047305,0
2026-01-18,25.472733482746293,35.86478898837615,19.472583151217513,16.856235918786183,0
2026-01-19,32.399827378291896,67.52355122581841,32.32773184572257,16.742222541160665,0
2026-01-20,15.173584831917504,55.32028835091528,14.166115768219873,15.590637678884109,0
2026-01-21,29.20972136579128,45.965765544572896,29.58755033320771,7.339764713647758,0
2026-01-22,20.890245108755337,56.4449640222946,17.863946505202204,9.369118548706519,0
2026-01-23,19.167949604323397,80.64840012391198,37.93604337533878,21.001341525019782,0
2026-01-24,15.242759936335178,85.62476430261816,3.0298848231246733,15.047309778454203,0
2026-01-25,32.931812412509544,59.2485686792065,45.898099035067816,19.1215263167263,1
2026-01-26,33.24496940012881,64.00517490676815,8.580627397448781,16.398181604255235,0
2026-01-27,16.228348832876403,45.43199582039237,7.927354337467457,5.773805090004767,0
2026-01-28,25.43630646102721,60.81602271822716,42.03214723866063,20.92427538035801,0
2026-01-29,18.0514891734722,74.88717641611393,43.464146151194434,6.286483890580989,0
2026-01-30,30.17375109296548,59.52823581937017,4.648665672290014,23.863481023171463,0
2026-01-31,28.307829435322937,48.12437404735019,45.435946400745514,9.307538434101517,0
2026-02-01,20.942616259102884,64.92206083349754,13.664893336448813,15.24812286920299,0
2026-02-02,17.339205620807306,86.79936185315069,30.931084270402774,6.271760849315731,0
2026-02-03,31.624413256147772,83.2790312389867,3.4296745203947876,22.898647573316424,0
2026-02-04,28.48504958569702,76.15454275052738,19.03305505641005,24.598805091296086,0
2026-02-05,15.136398900051056,46.57257795991254,22.536230455226892,7.9258500544237975,1
2026-02-06,27.557435618722106,44.493570432984086,29.991328467815524,10.915730849870396,0
2026-02-07,31.20592055392692,80.31223138785586,26.263598570723286,5.317488435876956,0
2026-02-08,26.815361191529657,40.87904856492614,23.074648074579628,20.73930983934913,0
2026-02-09,23.494273533534393,66.33667844919862,47.982010588279394,11.229286653628252,0
2026-02-10,26.678367570846298,56.33579661497785,9.251138849387958,16.776749386836624,0
2026-02-11,27.394241134946945,58.079188037543894,7.899711532333409,5.784370025600292,0
2026-02-12,27.800692478842617,57.272604151652445,35.670953045033585,19.30920533349495,0
2026-02-13,34.34090107808727,83.99700880341962,3.7275942435116063,15.588079267134539,0
2026-02-14,18.572955751167164,35.225655053727294,24.14457279971384,19.499604919976704,0
2026-02-15,27.461862546278116,76.97408696736592,24.202655957610357,20.791286263019277,0
2026-02-16,18.75986639259369,80.100760294517,15.501266547954568,6.784857323576674,0
2026-02-17,19.199134404980235,86.5726288292094,46.522187084009886,16.561842415864504,0
2026-02-18,28.385157674147337,57.15599729626268,14.127171754800571,17.998880677632435,0
2026-02-19,33.31908169943966,60.003911513215,14.422097611912326,15.3343750788999,0
2026-02-20,18.180884941984832,87.677671268455,11.714998211186057,8.648187965302444,0
2026-02-21,34.24931067512852,57.50706365694978,7.289401761028152,20.91194568115474,0
2026-02-22,21.38744652032458,60.21290837857547,18.20055276742264,24.949166576791967,0
2026-02-23,22.826280869136003,49.93525909136304,34.044363000021505,24.385405048570455,0
2026-02-24,18.07361647877675,31.897647041078994,37.10814313853779,20.550591299544628,0
2026-02-25,27.31672211703301,55.98327310568956,40.67094582153405,13.36215445572843,0
2026-02-26,26.928409892479344,69.30547865084316,9.87719442657793,11.746009956800442,0
2026-02-27,23.845394862052984,71.39675463681343,1.781634411986488,6.370915982016636,0
2026-02-28,24.52182779768672,30.39051881307657,48.73429292441959,13.325726075033808,0
2026-03-01,27.459517515737815,78.06316648636971,0.7166259643214268,8.12097195463598,0
2026-03-02,26.669930699287168,59.54493684771282,48.03394189790293,10.086694270120569,0
2026-03-03,22.48526763296823,61.244721683171576,41.440720935589994,22.837735463547023,0
